,Order ID,User,Item ID,Day of Month
14639,2438,840,20,2
14640,2438,840,24,2
14641,2439,840,217,3
14642,2439,840,228,3
14643,2439,840,91,3
14644,2439,840,216,3
14645,2439,840,94,3
14646,2439,840,222,3
14647,2440,840,227,22
14648,2440,840,268,22
14649,2440,840,256,22
14650,2440,840,229,22
14651,2440,840,226,22
14652,2441,840,259,26
14653,2441,840,207,26
14654,2441,840,237,26
14655,2441,840,179,26
14656,2441,840,226,26
14657,2442,841,189,8
14658,2442,841,219,8
14659,2442,841,98,8
14660,2442,841,181,8
14661,2442,841,224,8
14662,2442,841,104,8
14663,2443,841,282,14
14664,2443,841,132,14
14665,2443,841,61,14
14666,2443,841,281,14
14667,2443,841,127,14
14668,2443,841,64,14
14669,2444,841,147,16
14670,2444,841,143,16
14671,2444,841,146,16
14672,2444,841,225,16
14673,2444,841,41,16
14674,2444,841,180,16
14675,2445,841,56,24
14676,2445,841,22,24
14677,2445,841,28,24
14678,2445,841,5,24
14679,2445,841,2,24
14680,2446,841,31,30
14681,2446,841,266,30
14682,2446,841,207,30
14683,2446,841,34,30
14684,2446,841,208,30
14685,2447,842,193,2
14686,2447,842,62,2
14687,2447,842,266,2
14688,2447,842,61,2
14689,2447,842,61,2
14690,2447,842,267,2
14691,2448,842,17,22
14692,2448,842,30,22
14693,2448,842,130,22
14694,2448,842,262,22
14695,2448,842,127,22
14696,2448,842,256,22
14697,2449,843,18,7
14698,2449,843,22,7
14699,2449,843,218,7
14700,2449,843,16,7
14701,2449,843,253,7
14702,2450,843,81,16
14703,2450,843,91,16
14704,2450,843,78,16
14705,2450,843,245,16
14706,2450,843,248,16
14707,2450,843,276,16
14708,2451,843,79,19
14709,2451,843,127,19
14710,2451,843,90,19
14711,2451,843,81,19
14712,2451,843,78,19
14713,2452,843,287,21
14714,2452,843,70,21
14715,2452,843,119,21
14716,2452,843,68,21
14717,2452,843,283,21
14718,2452,843,117,21
14719,2453,844,150,2
14720,2453,844,146,2
14721,2453,844,97,2
14722,2453,844,62,2
14723,2453,844,284,2
14724,2453,844,78,2
14725,2454,844,157,6
14726,2454,844,173,6
14727,2454,844,162,6
14728,2454,844,101,6
14729,2454,844,160,6
14730,2454,844,82,6
14731,2455,844,277,12
14732,2455,844,273,12
14733,2455,844,132,12
14734,2455,844,135,12
14735,2455,844,276,12
14736,2455,844,274,12
14737,2456,844,218,14
14738,2456,844,216,14
14739,2456,844,14,14
14740,2456,844,217,14
14741,2456,844,157,14
14742,2456,844,272,14
14743,2457,844,14,15
14744,2457,844,282,15
14745,2457,844,203,15
14746,2457,844,55,15
14747,2457,844,28,15
14748,2457,844,280,15
14749,2458,845,181,9
14750,2458,845,257,9
14751,2458,845,173,9
14752,2458,845,258,9
14753,2458,845,185,9
14754,2458,845,158,9
14755,2458,845,260,9
14756,2459,845,143,17
14757,2459,845,84,17
14758,2459,845,201,17
14759,2459,845,78,17
14760,2459,845,145,17
14761,2460,845,73,24
14762,2460,845,217,24
14763,2460,845,58,24
14764,2460,845,39,24
14765,2460,845,50,24
14766,2460,845,38,24
14767,2461,845,177,30
14768,2461,845,167,30
14769,2461,845,87,30
14770,2461,845,81,30
14771,2461,845,77,30
14772,2461,845,168,30
14773,2461,845,91,30
14774,2462,846,55,3
14775,2462,846,1,3
14776,2462,846,50,3
14777,2462,846,3,3
14778,2462,846,61,3
14779,2462,846,6,3
14780,2462,846,35,3
14781,2463,846,102,13
14782,2463,846,78,13
14783,2463,846,127,13
14784,2463,846,109,13
14785,2463,846,128,13
14786,2463,846,86,13
14787,2463,846,77,13
14788,2464,846,257,22
14789,2464,846,173,22
14790,2464,846,272,22
14791,2464,846,260,22
14792,2464,846,254,22
14793,2464,846,168,22
14794,2465,847,43,7
14795,2465,847,153,7
14796,2465,847,285,7
14797,2465,847,66,7
14798,2465,847,286,7
14799,2466,847,244,15
14800,2466,847,241,15
14801,2466,847,142,15
14802,2466,847,243,15
14803,2466,847,245,15
14804,2467,847,164,19
14805,2467,847,199,19
14806,2467,847,161,19
14807,2467,847,171,19
14808,2467,847,200,19
14809,2467,847,233,19
14810,2467,847,219,19
14811,2468,847,15,20
14812,2468,847,86,20
14813,2468,847,18,20
14814,2468,847,95,20
14815,2468,847,85,20
14816,2468,847,82,20
14817,2468,847,93,20
14818,2469,847,55,29
14819,2469,847,139,29
14820,2469,847,136,29
14821,2469,847,148,29
14822,2469,847,247,29
14823,2470,848,190,16
14824,2470,848,237,16
14825,2470,848,172,16
14826,2470,848,162,16
14827,2470,848,161,16
14828,2470,848,201,16
14829,2471,848,64,19
14830,2471,848,73,19
14831,2471,848,72,19
14832,2471,848,56,19
14833,2471,848,117,19
14834,2472,849,112,8
14835,2472,849,213,8
14836,2472,849,85,8
14837,2472,849,83,8
14838,2472,849,246,8
14839,2472,849,95,8
14840,2472,849,82,8
14841,2473,849,235,12
14842,2473,849,68,12
14843,2473,849,188,12
14844,2473,849,61,12
14845,2473,849,186,12
14846,2473,849,54,12
14847,2474,849,136,27
14848,2474,849,232,27
14849,2474,849,235,27
14850,2474,849,270,27
14851,2474,849,236,27
14852,2474,849,148,27
14853,2474,849,273,27
14854,2475,850,41,3
14855,2475,850,90,3
14856,2475,850,33,3
14857,2475,850,89,3
14858,2475,850,175,3
14859,2476,850,152,15
14860,2476,850,159,15
14861,2476,850,190,15
14862,2476,850,157,15
14863,2476,850,184,15
14864,2477,850,228,25
14865,2477,850,144,25
14866,2477,850,226,25
14867,2477,850,227,25
14868,2477,850,141,25
14869,2477,850,145,25
14870,2477,850,184,25
14871,2478,851,77,30
14872,2478,851,103,30
14873,2478,851,211,30
14874,2478,851,121,30
14875,2478,851,230,30
14876,2479,852,35,1
14877,2479,852,21,1
14878,2479,852,179,1
14879,2479,852,20,1
14880,2479,852,55,1
14881,2479,852,33,1
14882,2479,852,54,1
14883,2480,852,95,4
14884,2480,852,20,4
14885,2480,852,28,4
14886,2480,852,27,4
14887,2480,852,182,4
14888,2481,852,288,5
14889,2481,852,284,5
14890,2481,852,139,5
14891,2481,852,281,5
14892,2481,852,285,5
14893,2482,852,177,24
14894,2482,852,109,24
14895,2482,852,96,24
14896,2482,852,252,24
14897,2482,852,98,24
14898,2483,852,61,30
14899,2483,852,93,30
14900,2483,852,87,30
14901,2483,852,82,30
14902,2483,852,62,30
14903,2483,852,131,30
14904,2484,853,116,5
14905,2484,853,119,5
14906,2484,853,258,5
14907,2484,853,259,5
14908,2484,853,120,5
14909,2485,853,234,15
14910,2485,853,205,15
14911,2485,853,199,15
14912,2485,853,152,15
14913,2485,853,151,15
14914,2485,853,235,15
14915,2486,853,48,23
14916,2486,853,275,23
14917,2486,853,44,23
14918,2486,853,38,23
14919,2486,853,71,23
14920,2486,853,271,23
14921,2486,853,31,23
14922,2487,854,37,2
14923,2487,854,17,2
14924,2487,854,49,2
14925,2487,854,25,2
14926,2487,854,9,2
14927,2488,854,237,15
14928,2488,854,132,15
14929,2488,854,131,15
14930,2488,854,279,15
14931,2488,854,280,15
14932,2489,854,195,16
14933,2489,854,197,16
14934,2489,854,11,16
14935,2489,854,13,16
14936,2489,854,233,16
14937,2489,854,133,16
14938,2489,854,235,16
14939,2490,854,275,26
14940,2490,854,117,26
14941,2490,854,57,26
14942,2490,854,126,26
14943,2490,854,277,26
14944,2491,855,177,28
14945,2491,855,176,28
14946,2491,855,265,28
14947,2491,855,251,28
14948,2491,855,243,28
14949,2491,855,242,28
14950,2491,855,270,28
14951,2492,856,17,16
14952,2492,856,255,16
14953,2492,856,253,16
14954,2492,856,15,16
14955,2492,856,77,16
14956,2492,856,21,16
14957,2492,856,122,16
14958,2493,857,33,1
14959,2493,857,39,1
14960,2493,857,190,1
14961,2493,857,34,1
14962,2493,857,35,1
14963,2493,857,277,1
14964,2493,857,176,1
14965,2494,857,25,3
14966,2494,857,37,3
14967,2494,857,50,3
14968,2494,857,176,3
14969,2494,857,32,3
14970,2494,857,21,3
14971,2495,857,25,26
14972,2495,857,31,26
14973,2495,857,190,26
14974,2495,857,189,26
14975,2495,857,35,26
14976,2495,857,15,26
14977,2495,857,36,26
14978,2496,858,226,1
14979,2496,858,126,1
14980,2496,858,121,1
14981,2496,858,63,1
14982,2496,858,55,1
14983,2496,858,230,1
14984,2496,858,263,1
14985,2497,858,254,10
14986,2497,858,31,10
14987,2497,858,187,10
14988,2497,858,186,10
14989,2497,858,34,10
14990,2497,858,189,10
14991,2497,858,50,10
14992,2498,859,0,1
14993,2498,859,71,1
14994,2498,859,14,1
14995,2498,859,13,1
14996,2498,859,17,1
14997,2498,859,28,1
14998,2499,859,251,3
14999,2499,859,42,3
15000,2499,859,255,3
15001,2499,859,261,3
15002,2499,859,46,3
15003,2500,859,136,5
15004,2500,859,61,5
15005,2500,859,61,5
15006,2500,859,142,5
15007,2500,859,219,5
15008,2500,859,59,5
15009,2500,859,138,5
15010,2501,860,40,3
15011,2501,860,14,3
15012,2501,860,33,3
15013,2501,860,55,3
15014,2501,860,12,3
15015,2501,860,41,3
15016,2502,860,39,5
15017,2502,860,34,5
15018,2502,860,227,5
15019,2502,860,117,5
15020,2502,860,33,5
15021,2503,860,181,17
15022,2503,860,53,17
15023,2503,860,63,17
15024,2503,860,47,17
15025,2503,860,52,17
15026,2504,860,17,20
15027,2504,860,36,20
15028,2504,860,0,20
15029,2504,860,19,20
15030,2504,860,9,20
15031,2504,860,7,20
15032,2505,860,13,25
15033,2505,860,231,25
15034,2505,860,10,25
15035,2505,860,34,25
15036,2505,860,4,25
15037,2505,860,12,25
15038,2505,860,28,25
15039,2506,861,126,9
15040,2506,861,130,9
15041,2506,861,162,9
15042,2506,861,133,9
15043,2506,861,221,9
15044,2506,861,157,9
15045,2507,861,119,22
15046,2507,861,120,22
15047,2507,861,132,22
15048,2507,861,43,22
15049,2507,861,118,22
15050,2508,862,75,27
15051,2508,862,245,27
15052,2508,862,64,27
15053,2508,862,71,27
15054,2508,862,67,27
15055,2509,863,144,10
15056,2509,863,140,10
15057,2509,863,149,10
15058,2509,863,219,10
15059,2509,863,148,10
15060,2509,863,139,10
15061,2510,863,262,14
15062,2510,863,267,14
15063,2510,863,161,14
15064,2510,863,163,14
15065,2510,863,259,14
15066,2510,863,214,14
15067,2511,863,165,16
15068,2511,863,164,16
15069,2511,863,162,16
15070,2511,863,269,16
15071,2511,863,186,16
15072,2511,863,189,16
15073,2512,864,3,8
15074,2512,864,20,8
15075,2512,864,284,8
15076,2512,864,4,8
15077,2512,864,26,8
15078,2512,864,137,8
15079,2512,864,254,8
15080,2513,865,272,3
15081,2513,865,244,3
15082,2513,865,269,3
15083,2513,865,278,3
15084,2513,865,273,3
15085,2513,865,271,3
15086,2514,865,82,9
15087,2514,865,100,9
15088,2514,865,288,9
15089,2514,865,77,9
15090,2514,865,86,9
15091,2514,865,79,9
15092,2515,865,102,23
15093,2515,865,118,23
15094,2515,865,62,23
15095,2515,865,98,23
15096,2515,865,120,23
15097,2515,865,161,23
15098,2516,865,17,24
15099,2516,865,55,24
15100,2516,865,51,24
15101,2516,865,54,24
15102,2516,865,18,24
15103,2516,865,124,24
15104,2516,865,122,24
15105,2517,866,221,1
15106,2517,866,214,1
15107,2517,866,34,1
15108,2517,866,216,1
15109,2517,866,224,1
15110,2517,866,222,1
15111,2517,866,223,1
15112,2518,866,196,7
15113,2518,866,250,7
15114,2518,866,147,7
15115,2518,866,148,7
15116,2518,866,178,7
15117,2519,866,123,8
15118,2519,866,277,8
15119,2519,866,97,8
15120,2519,866,272,8
15121,2519,866,122,8
15122,2519,866,89,8
15123,2519,866,90,8
15124,2520,866,31,17
15125,2520,866,92,17
15126,2520,866,32,17
15127,2520,866,66,17
15128,2520,866,47,17
15129,2520,866,93,17
15130,2520,866,94,17
15131,2521,867,245,14
15132,2521,867,187,14
15133,2521,867,177,14
15134,2521,867,183,14
15135,2521,867,176,14
15136,2521,867,242,14
15137,2522,867,261,19
15138,2522,867,168,19
15139,2522,867,264,19
15140,2522,867,118,19
15141,2522,867,233,19
15142,2522,867,153,19
15143,2522,867,231,19
15144,2523,867,250,29
15145,2523,867,69,29
15146,2523,867,265,29
15147,2523,867,246,29
15148,2523,867,103,29
15149,2523,867,102,29
15150,2523,867,104,29
15151,2524,867,55,30
15152,2524,867,174,30
15153,2524,867,61,30
15154,2524,867,173,30
15155,2524,867,172,30
15156,2524,867,276,30
15157,2525,868,216,10
15158,2525,868,33,10
15159,2525,868,58,10
15160,2525,868,56,10
15161,2525,868,34,10
15162,2526,868,256,28
15163,2526,868,123,28
15164,2526,868,134,28
15165,2526,868,130,28
15166,2526,868,150,28
15167,2526,868,145,28
15168,2526,868,122,28
15169,2527,869,77,2
15170,2527,869,78,2
15171,2527,869,205,2
15172,2527,869,78,2
15173,2527,869,94,2
15174,2527,869,83,2
15175,2528,869,118,14
15176,2528,869,232,14
15177,2528,869,233,14
15178,2528,869,187,14
15179,2528,869,189,14
15180,2529,870,223,1
15181,2529,870,151,1
15182,2529,870,176,1
15183,2529,870,178,1
15184,2529,870,126,1
15185,2530,870,63,16
15186,2530,870,279,16
15187,2530,870,282,16
15188,2530,870,58,16
15189,2530,870,275,16
15190,2530,870,280,16
15191,2531,870,29,23
15192,2531,870,128,23
15193,2531,870,30,23
15194,2531,870,5,23
15195,2531,870,24,23
15196,2531,870,22,23
15197,2532,870,17,24
15198,2532,870,8,24
15199,2532,870,155,24
15200,2532,870,7,24
15201,2532,870,6,24
15202,2532,870,172,24
15203,2533,871,162,10
15204,2533,871,163,10
15205,2533,871,116,10
15206,2533,871,166,10
15207,2533,871,198,10
15208,2533,871,167,10
15209,2533,871,288,10
15210,2534,871,55,26
15211,2534,871,14,26
15212,2534,871,39,26
15213,2534,871,53,26
15214,2534,871,21,26
15215,2535,872,38,1
15216,2535,872,153,1
15217,2535,872,288,1
15218,2535,872,39,1
15219,2535,872,151,1
15220,2535,872,159,1
15221,2536,872,78,29
15222,2536,872,287,29
15223,2536,872,130,29
15224,2536,872,285,29
15225,2536,872,96,29
15226,2536,872,127,29
15227,2537,873,191,9
15228,2537,873,202,9
15229,2537,873,69,9
15230,2537,873,160,9
15231,2537,873,157,9
15232,2537,873,172,9
15233,2538,874,206,3
15234,2538,874,220,3
15235,2538,874,213,3
15236,2538,874,75,3
15237,2538,874,217,3
15238,2538,874,208,3
15239,2538,874,216,3
15240,2539,875,95,6
15241,2539,875,11,6
15242,2539,875,13,6
15243,2539,875,101,6
15244,2539,875,73,6
15245,2539,875,72,6
15246,2539,875,207,6
15247,2540,875,175,10
15248,2540,875,265,10
15249,2540,875,173,10
15250,2540,875,269,10
15251,2540,875,259,10
15252,2540,875,190,10
15253,2540,875,260,10
15254,2541,875,167,11
15255,2541,875,164,11
15256,2541,875,267,11
15257,2541,875,217,11
15258,2541,875,166,11
15259,2542,875,52,22
15260,2542,875,28,22
15261,2542,875,18,22
15262,2542,875,13,22
15263,2542,875,152,22
15264,2542,875,19,22
15265,2543,875,128,29
15266,2543,875,50,29
15267,2543,875,126,29
15268,2543,875,46,29
15269,2543,875,49,29
15270,2543,875,47,29
15271,2543,875,188,29
15272,2544,876,93,11
15273,2544,876,78,11
15274,2544,876,254,11
15275,2544,876,255,11
15276,2544,876,123,11
15277,2544,876,92,11
15278,2545,877,112,16
15279,2545,877,110,16
15280,2545,877,78,16
15281,2545,877,101,16
15282,2545,877,109,16
15283,2545,877,104,16
15284,2546,877,135,19
15285,2546,877,128,19
15286,2546,877,240,19
15287,2546,877,238,19
15288,2546,877,118,19
15289,2547,877,118,22
15290,2547,877,119,22
15291,2547,877,3,22
15292,2547,877,260,22
15293,2547,877,263,22
15294,2548,877,219,24
15295,2548,877,215,24
15296,2548,877,170,24
15297,2548,877,167,24
15298,2548,877,181,24
15299,2548,877,184,24
15300,2548,877,222,24
15301,2549,877,77,25
15302,2549,877,87,25
15303,2549,877,82,25
15304,2549,877,85,25
15305,2549,877,281,25
15306,2549,877,83,25
15307,2550,878,33,28
15308,2550,878,247,28
15309,2550,878,92,28
15310,2550,878,248,28
15311,2550,878,95,28
15312,2550,878,96,28
15313,2550,878,100,28
15314,2551,879,196,7
15315,2551,879,147,7
15316,2551,879,191,7
15317,2551,879,150,7
15318,2551,879,146,7
15319,2551,879,37,7
15320,2551,879,194,7
15321,2552,879,146,8
15322,2552,879,230,8
15323,2552,879,209,8
15324,2552,879,134,8
15325,2552,879,135,8
15326,2552,879,227,8
15327,2552,879,121,8
15328,2553,879,243,11
15329,2553,879,138,11
15330,2553,879,245,11
15331,2553,879,139,11
15332,2553,879,153,11
15333,2553,879,146,11
15334,2553,879,136,11
15335,2554,879,187,18
15336,2554,879,34,18
15337,2554,879,74,18
15338,2554,879,66,18
15339,2554,879,72,18
15340,2554,879,61,18
15341,2554,879,186,18
15342,2555,879,252,26
15343,2555,879,268,26
15344,2555,879,251,26
15345,2555,879,263,26
15346,2555,879,132,26
15347,2555,879,133,26
15348,2556,880,265,8
15349,2556,880,162,8
15350,2556,880,181,8
15351,2556,880,271,8
15352,2556,880,254,8
15353,2557,880,250,25
15354,2557,880,162,25
15355,2557,880,243,25
15356,2557,880,160,25
15357,2557,880,287,25
15358,2557,880,241,25
15359,2558,880,12,30
15360,2558,880,8,30
15361,2558,880,10,30
15362,2558,880,25,30
15363,2558,880,11,30
15364,2558,880,13,30
15365,2559,881,184,6
15366,2559,881,36,6
15367,2559,881,127,6
15368,2559,881,210,6
15369,2559,881,223,6
15370,2560,881,255,8
15371,2560,881,121,8
15372,2560,881,253,8
15373,2560,881,254,8
15374,2560,881,44,8
15375,2560,881,76,8
15376,2561,881,97,9
15377,2561,881,100,9
15378,2561,881,199,9
15379,2561,881,68,9
15380,2561,881,72,9
15381,2561,881,67,9
15382,2561,881,200,9
15383,2562,881,150,14
15384,2562,881,268,14
15385,2562,881,206,14
15386,2562,881,116,14
15387,2562,881,132,14
15388,2563,881,257,30
15389,2563,881,252,30
15390,2563,881,136,30
15391,2563,881,140,30
15392,2563,881,127,30
15393,2564,882,16,3
15394,2564,882,20,3
15395,2564,882,279,3
15396,2564,882,170,3
15397,2564,882,162,3
15398,2564,882,167,3
15399,2565,882,117,10
15400,2565,882,264,10
15401,2565,882,118,10
15402,2565,882,47,10
15403,2565,882,266,10
15404,2566,882,29,15
15405,2566,882,52,15
15406,2566,882,30,15
15407,2566,882,155,15
15408,2566,882,22,15
15409,2566,882,20,15
15410,2566,882,229,15
15411,2567,883,104,6
15412,2567,883,248,6
15413,2567,883,17,6
15414,2567,883,5,6
15415,2567,883,246,6
15416,2568,883,197,18
15417,2568,883,281,18
15418,2568,883,253,18
15419,2568,883,282,18
15420,2568,883,198,18
15421,2568,883,279,18
15422,2568,883,53,18
15423,2569,883,270,23
15424,2569,883,149,23
15425,2569,883,200,23
15426,2569,883,146,23
15427,2569,883,277,23
15428,2569,883,193,23
15429,2570,883,203,26
15430,2570,883,127,26
15431,2570,883,205,26
15432,2570,883,128,26
15433,2570,883,267,26
15434,2571,884,101,2
15435,2571,884,50,2
15436,2571,884,110,2
15437,2571,884,33,2
15438,2571,884,102,2
15439,2571,884,46,2
15440,2571,884,47,2
15441,2572,884,180,13
15442,2572,884,67,13
15443,2572,884,71,13
15444,2572,884,272,13
15445,2572,884,76,13
15446,2573,885,204,1
15447,2573,885,62,1
15448,2573,885,64,1
15449,2573,885,201,1
15450,2573,885,87,1
15451,2573,885,81,1
15452,2574,885,252,5
15453,2574,885,234,5
15454,2574,885,131,5
15455,2574,885,164,5
15456,2574,885,171,5
15457,2574,885,267,5
15458,2574,885,259,5
15459,2575,885,272,6
15460,2575,885,61,6
15461,2575,885,276,6
15462,2575,885,62,6
15463,2575,885,274,6
15464,2575,885,61,6
15465,2575,885,288,6
15466,2576,885,104,19
15467,2576,885,101,19
15468,2576,885,84,19
15469,2576,885,100,19
15470,2576,885,108,19
15471,2576,885,96,19
15472,2576,885,85,19
15473,2577,886,51,5
15474,2577,886,229,5
15475,2577,886,228,5
15476,2577,886,66,5
15477,2577,886,220,5
15478,2578,886,287,12
15479,2578,886,155,12
15480,2578,886,27,12
15481,2578,886,200,12
15482,2578,886,24,12
15483,2578,886,28,12
15484,2579,886,17,24
15485,2579,886,26,24
15486,2579,886,21,24
15487,2579,886,181,24
15488,2579,886,61,24
15489,2580,886,255,30
15490,2580,886,246,30
15491,2580,886,229,30
15492,2580,886,250,30
15493,2580,886,207,30
15494,2581,887,122,8
15495,2581,887,102,8
15496,2581,887,197,8
15497,2581,887,200,8
15498,2581,887,198,8
15499,2582,888,6,8
15500,2582,888,9,8
15501,2582,888,4,8
15502,2582,888,7,8
15503,2582,888,267,8
15504,2582,888,268,8
15505,2583,888,169,12
15506,2583,888,157,12
15507,2583,888,166,12
15508,2583,888,167,12
15509,2583,888,0,12
15510,2583,888,82,12
15511,2584,888,39,17
15512,2584,888,37,17
15513,2584,888,232,17
15514,2584,888,32,17
15515,2584,888,40,17
15516,2584,888,236,17
15517,2585,888,7,20
15518,2585,888,34,20
15519,2585,888,43,20
15520,2585,888,5,20
15521,2585,888,83,20
15522,2585,888,22,20
15523,2586,888,9,25
15524,2586,888,245,25
15525,2586,888,0,25
15526,2586,888,147,25
15527,2586,888,248,25
15528,2587,889,95,1
15529,2587,889,101,1
15530,2587,889,117,1
15531,2587,889,89,1
15532,2587,889,105,1
15533,2587,889,84,1
15534,2588,889,72,3
15535,2588,889,4,3
15536,2588,889,6,3
15537,2588,889,155,3
15538,2588,889,153,3
15539,2588,889,74,3
15540,2589,889,85,8
15541,2589,889,144,8
15542,2589,889,283,8
15543,2589,889,91,8
15544,2589,889,77,8
15545,2590,889,207,22
15546,2590,889,42,22
15547,2590,889,36,22
15548,2590,889,43,22
15549,2590,889,269,22
15550,2590,889,189,22
15551,2590,889,56,22
15552,2591,890,263,1
15553,2591,890,264,1
15554,2591,890,251,1
15555,2591,890,91,1
15556,2591,890,152,1
15557,2591,890,89,1
15558,2592,890,170,6
15559,2592,890,274,6
15560,2592,890,270,6
15561,2592,890,275,6
15562,2592,890,272,6
15563,2592,890,31,6
15564,2593,890,116,8
15565,2593,890,119,8
15566,2593,890,245,8
15567,2593,890,243,8
15568,2593,890,276,8
15569,2594,890,119,17
15570,2594,890,122,17
15571,2594,890,130,17
15572,2594,890,117,17
15573,2594,890,192,17
15574,2594,890,123,17
15575,2595,890,18,27
15576,2595,890,89,27
15577,2595,890,1,27
15578,2595,890,3,27
15579,2595,890,17,27
15580,2595,890,90,27
15581,2595,890,270,27
15582,2596,891,160,13
15583,2596,891,158,13
15584,2596,891,161,13
15585,2596,891,119,13
15586,2596,891,164,13
15587,2596,891,116,13
15588,2597,891,280,19
15589,2597,891,192,19
15590,2597,891,194,19
15591,2597,891,282,19
15592,2597,891,199,19
15593,2598,891,57,25
15594,2598,891,139,25
15595,2598,891,140,25
15596,2598,891,66,25
15597,2598,891,62,25
15598,2599,892,49,2
15599,2599,892,198,2
15600,2599,892,197,2
15601,2599,892,32,2
15602,2599,892,41,2
15603,2599,892,40,2
15604,2600,893,31,9
15605,2600,893,172,9
15606,2600,893,231,9
15607,2600,893,238,9
15608,2600,893,36,9
15609,2600,893,29,9
15610,2600,893,37,9
15611,2601,893,152,29
15612,2601,893,223,29
15613,2601,893,224,29
15614,2601,893,133,29
15615,2601,893,132,29
15616,2602,893,200,30
15617,2602,893,258,30
15618,2602,893,109,30
15619,2602,893,32,30
15620,2602,893,203,30
15621,2602,893,47,30
15622,2602,893,110,30
15623,2603,894,177,13
15624,2603,894,216,13
15625,2603,894,182,13
15626,2603,894,180,13
15627,2603,894,218,13
15628,2604,894,122,29
15629,2604,894,3,29
15630,2604,894,4,29
15631,2604,894,56,29
15632,2604,894,59,29
15633,2604,894,0,29
15634,2605,895,218,10
15635,2605,895,58,10
15636,2605,895,244,10
15637,2605,895,243,10
15638,2605,895,176,10
15639,2606,896,280,4
15640,2606,896,267,4
15641,2606,896,262,4
15642,2606,896,254,4
15643,2606,896,199,4
15644,2607,896,182,10
15645,2607,896,58,10
15646,2607,896,131,10
15647,2607,896,185,10
15648,2607,896,121,10
15649,2607,896,124,10
15650,2607,896,62,10
15651,2608,896,146,26
15652,2608,896,202,26
15653,2608,896,204,26
15654,2608,896,249,26
15655,2608,896,116,26
15656,2609,897,35,6
15657,2609,897,153,6
15658,2609,897,253,6
15659,2609,897,37,6
15660,2609,897,38,6
15661,2609,897,152,6
15662,2610,897,83,14
15663,2610,897,101,14
15664,2610,897,244,14
15665,2610,897,243,14
15666,2610,897,95,14
15667,2610,897,108,14
15668,2610,897,268,14
15669,2611,897,91,22
15670,2611,897,90,22
15671,2611,897,87,22
15672,2611,897,77,22
15673,2611,897,108,22
15674,2611,897,82,22
15675,2611,897,102,22
15676,2612,898,210,10
15677,2612,898,136,10
15678,2612,898,216,10
15679,2612,898,199,10
15680,2612,898,253,10
15681,2613,899,73,2
15682,2613,899,231,2
15683,2613,899,256,2
15684,2613,899,247,2
15685,2613,899,187,2
15686,2613,899,180,2
15687,2613,899,268,2
15688,2614,899,112,14
15689,2614,899,17,14
15690,2614,899,44,14
15691,2614,899,45,14
15692,2614,899,8,14
15693,2614,899,78,14
15694,2615,899,209,22
15695,2615,899,224,22
15696,2615,899,173,22
15697,2615,899,223,22
15698,2615,899,171,22
15699,2615,899,225,22
15700,2616,900,168,1
15701,2616,900,95,1
15702,2616,900,103,1
15703,2616,900,153,1
15704,2616,900,151,1
15705,2616,900,91,1
15706,2616,900,92,1
15707,2617,900,136,10
15708,2617,900,279,10
15709,2617,900,281,10
15710,2617,900,147,10
15711,2617,900,137,10
15712,2618,900,189,17
15713,2618,900,152,17
15714,2618,900,267,17
15715,2618,900,78,17
15716,2618,900,186,17
15717,2618,900,103,17
15718,2618,900,104,17
15719,2619,901,256,1
15720,2619,901,19,1
15721,2619,901,56,1
15722,2619,901,148,1
15723,2619,901,57,1
15724,2620,901,236,5
15725,2620,901,240,5
15726,2620,901,7,5
15727,2620,901,21,5
15728,2620,901,20,5
15729,2621,901,112,13
15730,2621,901,153,13
15731,2621,901,155,13
15732,2621,901,77,13
15733,2621,901,87,13
15734,2622,902,165,4
15735,2622,902,11,4
15736,2622,902,8,4
15737,2622,902,270,4
15738,2622,902,166,4
15739,2622,902,9,4
15740,2622,902,125,4
15741,2623,902,98,18
15742,2623,902,90,18
15743,2623,902,171,18
15744,2623,902,191,18
15745,2623,902,283,18
15746,2624,902,179,23
15747,2624,902,190,23
15748,2624,902,77,23
15749,2624,902,82,23
15750,2624,902,223,23
15751,2624,902,222,23
15752,2624,902,99,23
15753,2625,902,20,25
15754,2625,902,27,25
15755,2625,902,37,25
15756,2625,902,45,25
15757,2625,902,61,25
15758,2625,902,39,25
15759,2626,903,117,11
15760,2626,903,93,11
15761,2626,903,38,11
15762,2626,903,99,11
15763,2626,903,40,11
15764,2627,903,157,13
15765,2627,903,116,13
15766,2627,903,41,13
15767,2627,903,61,13
15768,2627,903,117,13
15769,2628,903,197,28
15770,2628,903,55,28
15771,2628,903,61,28
15772,2628,903,199,28
15773,2628,903,144,28
15774,2629,904,105,7
15775,2629,904,104,7
15776,2629,904,252,7
15777,2629,904,195,7
15778,2629,904,82,7
15779,2630,905,269,1
15780,2630,905,135,1
15781,2630,905,131,1
15782,2630,905,276,1
15783,2630,905,81,1
15784,2630,905,168,1
15785,2630,905,92,1
15786,2631,905,8,4
15787,2631,905,132,4
15788,2631,905,96,4
15789,2631,905,9,4
15790,2631,905,101,4
15791,2631,905,87,4
15792,2632,905,160,13
15793,2632,905,174,13
15794,2632,905,257,13
15795,2632,905,135,13
15796,2632,905,157,13
15797,2632,905,175,13
15798,2632,905,165,13
15799,2633,905,209,16
15800,2633,905,151,16
15801,2633,905,210,16
15802,2633,905,285,16
15803,2633,905,57,16
